obs_mode,train_scenario,test_scenario,algo,reward_config,curriculum,seed,reward_mean,reward_std,ch4_avg,ch4_std,violation_rate,violation_rate_std,overall_score,terminated_rate,ph_mean,vfa_max_mean,vfa_cvar95,vfa_worst_episode,score_worst,score_cvar95
full,temperature_drop,nominal,sac,safety_first_curriculum,False,42,0.7586181948891477,0.0,1670.7044938076747,2.396728981215028e-13,0.0,0.0,0.9151332691877044,0.0,7.2260988943789695,0.17885664885710567,0.0,0.0,0.9151332691877045,-0.9151332691877045
full,temperature_drop,high_load,sac,safety_first_curriculum,False,42,0.7169958738166295,0.0,1899.5076287782133,2.396728981215028e-13,0.1022747004688314,0.0,0.921300796492844,0.0,7.240893692932323,0.206516948027221,0.1022747004688314,0.1022747004688314,0.921300796492844,-0.921300796492844
full,temperature_drop,low_load,sac,safety_first_curriculum,False,42,0.2934992780237661,0.0,563.8974327618305,1.198364490607514e-13,0.0,0.0,0.5202809808727337,0.0,7.154381761531529,0.1626279231049505,0.0,0.0,0.5202809808727337,-0.5202809808727337
full,temperature_drop,shock_load,sac,safety_first_curriculum,False,42,0.7594732484960559,1.1702778228589004e-16,1671.7408700302708,0.0,0.0,0.0,0.9156506402245267,0.0,7.225685202906446,0.178782698895037,0.0,0.0,0.9156506402245267,-0.9156506402245267
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,False,42,0.759003692048914,0.0,1671.6329786634676,2.396728981215028e-13,0.0,0.0,0.9154183166698509,0.0,7.225259773376483,0.1790269236062712,0.0,0.0,0.915418316669851,-0.915418316669851
full,temperature_drop,cold_winter,sac,safety_first_curriculum,False,42,0.16672158250044528,2.925694557147251e-17,401.6047922469048,5.99182245303757e-14,0.0,0.0,0.5052219442849583,0.0,7.152694416507127,0.1841234427437156,0.0,0.0,0.5052219442849583,-0.5052219442849583
full,temperature_drop,nominal,sac,safety_first_curriculum,False,123,0.7949319845465193,1.1702778228589004e-16,1692.7624698672323,0.0,0.0,0.0,0.9220510106329408,0.0,7.242604561348694,0.17672788486029445,0.0,0.0,0.9220510106329408,-0.9220510106329408
full,temperature_drop,high_load,sac,safety_first_curriculum,False,123,-0.33570577775715765,0.0,1844.7133344487127,2.396728981215028e-13,0.7843375586039244,1.1702778228589004e-16,0.643675927759752,0.0,7.269744315199938,0.19089350630098773,0.7843375586039243,0.7843375586039243,0.6436759277597521,-0.6436759277597521
full,temperature_drop,low_load,sac,safety_first_curriculum,False,123,0.45706329825051994,0.0,885.250724083135,1.198364490607514e-13,0.0,0.0,0.6871353796462344,0.0,7.195880024684716,0.16050601407750342,0.0,0.0,0.6871353796462345,-0.6871353796462345
full,temperature_drop,shock_load,sac,safety_first_curriculum,False,123,0.7949938984438251,0.0,1693.2936049100467,0.0,0.0,0.0,0.9221304082508018,0.0,7.242698447430951,0.1769483569135923,0.0,0.0,0.922130408250802,-0.922130408250802
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,False,123,0.7950969046001879,0.0,1692.6001964199882,0.0,0.0,0.0,0.9219730928587822,0.0,7.242966622025881,0.17692279058934884,0.0,0.0,0.9219730928587824,-0.9219730928587824
full,temperature_drop,cold_winter,sac,safety_first_curriculum,False,123,0.2972559422996913,5.851389114294502e-17,593.5611174059825,1.198364490607514e-13,0.0,0.0,0.6251230452782497,0.0,7.232777698395021,0.16596912952216836,0.0,0.0,0.6251230452782497,-0.6251230452782497
full,temperature_drop,nominal,sac,safety_first_curriculum,False,456,0.6086280487303151,0.0,1758.9261153251778,0.0,0.1286681715575621,2.925694557147251e-17,0.8774145090450232,0.0,7.235523435075453,0.19089305762068315,0.12866817155756208,0.12866817155756208,0.877414509045023,-0.877414509045023
full,temperature_drop,high_load,sac,safety_first_curriculum,False,456,-0.3681931971151253,0.0,1889.7477017512388,2.396728981215028e-13,0.8162875499218615,0.0,0.6402470085094646,0.0,7.261901506820213,0.19992568256127657,0.8162875499218615,0.8162875499218615,0.6402470085094646,-0.6402470085094646
full,temperature_drop,low_load,sac,safety_first_curriculum,False,456,0.5417572215804425,0.0,1230.1606557870714,2.396728981215028e-13,0.0,0.0,0.786084994517825,0.0,7.105810020253939,0.1797168041535016,0.0,0.0,0.7860849945178249,-0.7860849945178249
full,temperature_drop,shock_load,sac,safety_first_curriculum,False,456,0.5988016109538365,0.0,1763.6224376579298,0.0,0.1364820281298837,2.925694557147251e-17,0.8761726910000762,0.0,7.235979768746733,0.19480096470205038,0.13648202812988366,0.13648202812988366,0.8761726910000762,-0.8761726910000762
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,False,456,0.6129183096973246,1.1702778228589004e-16,1757.5576843231138,0.0,0.12554262892863344,0.0,0.8782524930410271,0.0,7.234763967916621,0.19089305762068315,0.12554262892863344,0.12554262892863344,0.8782524930410271,-0.8782524930410271
full,temperature_drop,cold_winter,sac,safety_first_curriculum,False,456,0.15383048027986929,2.925694557147251e-17,891.7548162731795,0.0,0.1684320194478208,0.0,0.6394262851130312,0.0,7.133321404155012,0.2471253808298223,0.1684320194478208,0.1684320194478208,0.6394262851130312,-0.6394262851130312
full,cold_winter,nominal,sac,safety_first_curriculum,False,42,0.2935179080630609,0.0,493.0611278778497,0.0,0.0,0.0,0.6145006737219332,0.0,7.241378610566973,0.13321458614496323,0.0,0.0,0.6145006737219333,-0.6145006737219333
full,cold_winter,high_load,sac,safety_first_curriculum,False,42,-0.54079625411826,0.0,1187.3770332411118,2.396728981215028e-13,0.7542976211147768,0.0,0.4657140386403647,0.0,7.278998722469116,0.15437917781544508,0.7542976211147768,0.7542976211147768,0.4657140386403647,-0.4657140386403647
full,cold_winter,low_load,sac,safety_first_curriculum,False,42,0.19071824869900528,0.0,284.5398095366989,5.99182245303757e-14,0.0,0.0,0.5749172784136071,0.0,7.195993442351235,0.1331866235797782,0.0,0.0,0.5749172784136071,-0.5749172784136071
full,cold_winter,shock_load,sac,safety_first_curriculum,False,42,0.2942342260173389,0.0,494.617949984893,5.99182245303757e-14,0.0,0.0,0.6151457695728293,0.0,7.241473819445868,0.13321458614496323,0.0,0.0,0.6151457695728293,-0.6151457695728293
full,cold_winter,temperature_drop,sac,safety_first_curriculum,False,42,0.2934295645809225,5.851389114294502e-17,492.96179170384056,0.0,0.0,0.0,0.6144665430623453,0.0,7.241230929998183,0.13321458614496323,0.0,0.0,0.6144665430623453,-0.6144665430623453
full,cold_winter,cold_winter,sac,safety_first_curriculum,False,42,0.19475027768279257,2.925694557147251e-17,446.7340991477382,5.99182245303757e-14,0.0,0.0,0.6007017487737067,0.0,7.154555280601524,0.1332143327451885,0.0,0.0,0.6007017487737067,-0.6007017487737067
full,cold_winter,nominal,sac,safety_first_curriculum,False,123,0.17672297611119064,2.925694557147251e-17,389.14303981878777,5.99182245303757e-14,0.046188574405278696,0.0,0.6040615020399243,0.0,7.246446304077122,0.13352914683933043,0.046188574405278696,0.046188574405278696,0.6040615020399243,-0.6040615020399243
full,cold_winter,high_load,sac,safety_first_curriculum,False,123,-0.9031632227540471,1.1702778228589004e-16,502.65238210930676,0.0,0.797881576662615,0.0,0.33399094581268984,0.0,7.2835484802336055,0.13409147395552368,0.797881576662615,0.797881576662615,0.33399094581268984,-0.33399094581268984
full,cold_winter,low_load,sac,safety_first_curriculum,False,123,0.14281262082813728,0.0,265.1854573811605,5.99182245303757e-14,0.027261677374544192,0.0,0.5687694662766457,0.0,7.203759121865618,0.13321247155881838,0.027261677374544192,0.027261677374544192,0.5687694662766458,-0.5687694662766458
full,cold_winter,shock_load,sac,safety_first_curriculum,False,123,0.1769770684569469,0.0,389.68978963510324,0.0,0.046188574405278696,0.0,0.604177561592463,0.0,7.2467306450460125,0.13352914683933043,0.046188574405278696,0.046188574405278696,0.604177561592463,-0.604177561592463
full,cold_winter,temperature_drop,sac,safety_first_curriculum,False,123,0.17668858966333917,2.925694557147251e-17,389.09896739517933,0.0,0.046188574405278696,0.0,0.6040504905406783,0.0,7.246311545460432,0.13352914683933043,0.046188574405278696,0.046188574405278696,0.6040504905406783,-0.6040504905406783
full,cold_winter,cold_winter,sac,safety_first_curriculum,False,123,0.1442474842174475,0.0,362.8668013034736,0.0,0.019447820802222605,3.657118196434064e-18,0.6061385015849023,0.0,7.173312734658497,0.13352185916429188,0.01944782080222261,0.01944782080222261,0.6061385015849025,-0.6061385015849025
full,cold_winter,nominal,sac,safety_first_curriculum,False,456,0.7017053379575159,0.0,1524.658827737485,0.0,0.009202986629623199,0.0,0.8505158778455296,0.0,7.209209868995293,0.20790891897114788,0.009202986629623199,0.009202986629623199,0.8505158778455297,-0.8505158778455297
full,cold_winter,high_load,sac,safety_first_curriculum,False,456,-0.4291660975435551,5.851389114294502e-17,1966.5162026538135,2.396728981215028e-13,0.7117555131099149,0.0,0.6753711291581589,0.0,7.256223609865775,0.244646838213706,0.7117555131099149,0.7117555131099149,0.6753711291581589,-0.6753711291581589
full,cold_winter,low_load,sac,safety_first_curriculum,False,456,0.31418194710800806,0.0,572.5142553365167,0.0,0.0,0.0,0.592028125930715,0.0,7.1807893144617,0.13316692044527506,0.0,0.0,0.592028125930715,-0.592028125930715
full,cold_winter,shock_load,sac,safety_first_curriculum,False,456,0.7047927000429971,0.0,1532.4500825432037,0.0,0.009202986629623199,0.0,0.8522330383153356,0.0,7.209069582166795,0.20790891897114788,0.009202986629623199,0.009202986629623199,0.8522330383153357,-0.8522330383153357
full,cold_winter,temperature_drop,sac,safety_first_curriculum,False,456,0.7022050795751422,0.0,1525.959145988465,0.0,0.009202986629623199,0.0,0.8508450708584995,0.0,7.209517050402761,0.20790891897114788,0.009202986629623199,0.009202986629623199,0.8508450708584995,-0.8508450708584995
full,cold_winter,cold_winter,sac,safety_first_curriculum,False,456,0.33199170059465194,0.0,767.7656775185615,0.0,0.0,0.0,0.6630744428513589,0.0,7.16128741903631,0.19553119257005153,0.0,0.0,0.6630744428513589,-0.6630744428513589
full,nominal,nominal,ppo,safety_first_curriculum,True,42,0.15120567704288643,0.0,349.23039791676456,0.0,0.05035596457718354,0.0,0.5940040828306428,0.0,7.243543862591433,0.13316452185062452,0.05035596457718354,0.05035596457718354,0.5940040828306428,-0.5940040828306428
full,nominal,high_load,ppo,safety_first_curriculum,True,42,-0.3385625072520534,5.851389114294502e-17,446.54176449468633,5.99182245303757e-14,0.40823059558951214,5.851389114294502e-17,0.477969810175103,0.0,7.278470976167659,0.13317302082970423,0.4082305955895121,0.4082305955895121,0.4779698101751029,-0.4779698101751029
full,nominal,low_load,ppo,safety_first_curriculum,True,42,0.1262523233884552,2.925694557147251e-17,251.3732166037813,0.0,0.032818197603750654,0.0,0.5648068847951482,0.0,7.203237804189863,0.13315602245558703,0.032818197603750654,0.032818197603750654,0.5648068847951482,-0.5648068847951482
full,nominal,shock_load,ppo,safety_first_curriculum,True,42,0.15144706679774828,2.925694557147251e-17,349.73841835497836,0.0,0.05035596457718354,0.0,0.5941398011619722,0.0,7.2437702232413645,0.13316452185062452,0.05035596457718354,0.05035596457718354,0.5941398011619721,-0.5941398011619721
full,nominal,temperature_drop,ppo,safety_first_curriculum,True,42,0.15112616464455825,0.0,349.1777684825688,0.0,0.05035596457718354,0.0,0.5939891566686935,0.0,7.243385781969233,0.13316452185062452,0.05035596457718354,0.05035596457718354,0.5939891566686933,-0.5939891566686933
full,nominal,cold_winter,ppo,safety_first_curriculum,True,42,0.12235616927538998,1.4628472785736255e-17,323.6969552343639,0.0,0.022052439659663137,0.0,0.5967276243220975,0.0,7.177324565946696,0.13316438993781937,0.022052439659663137,0.022052439659663137,0.5967276243220975,-0.5967276243220975
full,nominal,nominal,ppo,safety_first_curriculum,True,123,-0.9749894291757663,0.0,467.7276999920952,0.0,0.8353880882097586,0.0,0.31834600879504965,0.0,7.286280381634138,0.13316452184872316,0.8353880882097586,0.8353880882097586,0.31834600879504965,-0.31834600879504965
full,nominal,high_load,ppo,safety_first_curriculum,True,123,-1.2127577543629648,0.0,561.1677871857873,0.0,0.9953116860566069,1.1702778228589004e-16,0.276537219136204,0.0,7.315113686730788,0.13317302082778465,0.995311686056607,0.995311686056607,0.27653721913620394,-0.27653721913620394
full,nominal,low_load,ppo,safety_first_curriculum,True,123,0.16135458034972264,2.925694557147251e-17,373.33874818635286,0.0,0.05174509463448516,7.314236392868128e-18,0.6024784908730235,0.0,7.252365790961676,0.1331560224537039,0.05174509463448515,0.05174509463448515,0.6024784908730235,-0.6024784908730235
full,nominal,shock_load,ppo,safety_first_curriculum,True,123,-0.9791327705139861,1.1702778228589004e-16,468.1722434626742,5.99182245303757e-14,0.8381663483243619,0.0,0.3173076507003897,0.0,7.286431760122885,0.13316452184872316,0.8381663483243619,0.8381663483243619,0.31730765070038974,-0.31730765070038974
full,nominal,temperature_drop,ppo,safety_first_curriculum,True,123,-0.9641849423594616,1.1702778228589004e-16,467.7150613110401,0.0,0.8284424379232507,1.1702778228589004e-16,0.32112237678231176,0.0,7.286195228129719,0.13316452184872316,0.8284424379232506,0.8284424379232506,0.3211223767823117,-0.3211223767823117
full,nominal,cold_winter,ppo,safety_first_curriculum,True,123,0.20296647692851338,0.0,451.8200455754346,0.0,0.02292064594547665,3.657118196434064e-18,0.6392697917952022,0.0,7.232082441757049,0.13316438993592977,0.022920645945476645,0.022920645945476645,0.6392697917952022,-0.6392697917952022
full,nominal,nominal,ppo,safety_first_curriculum,True,456,0.15120572021275042,2.925694557147251e-17,349.2304294587192,5.99182245303757e-14,0.05035596457718354,0.0,0.5940040915124761,0.0,7.2435439663720045,0.13316452184841945,0.05035596457718354,0.05035596457718354,0.5940040915124762,-0.5940040915124762
full,nominal,high_load,ppo,safety_first_curriculum,True,456,-0.33882305559578524,5.851389114294502e-17,446.54178142304227,0.0,0.4084042368466748,5.851389114294502e-17,0.4779003564998181,0.0,7.278471041528784,0.1331730208274781,0.40840423684667476,0.40840423684667476,0.4779003564998181,-0.4779003564998181
full,nominal,low_load,ppo,safety_first_curriculum,True,456,0.1262524343996802,2.925694557147251e-17,251.37325606977183,2.995911226518785e-14,0.032818197603750654,0.0,0.5648069020690726,0.0,7.203237950570584,0.13315602245340313,0.032818197603750654,0.032818197603750654,0.5648069020690726,-0.5648069020690726
full,nominal,shock_load,ppo,safety_first_curriculum,True,456,0.15144710954837826,0.0,349.73844976487504,0.0,0.05035596457718354,0.0,0.5941398098164086,0.0,7.243770326672194,0.13316452184841945,0.05035596457718354,0.05035596457718354,0.5941398098164085,-0.5941398098164085
full,nominal,temperature_drop,ppo,safety_first_curriculum,True,456,0.1511262099771003,0.0,349.17780060954686,0.0,0.05035596457718354,0.0,0.5939891655366477,0.0,7.243385886983323,0.13316452184841945,0.05035596457718354,0.05035596457718354,0.5939891655366476,-0.5939891655366476
full,nominal,cold_winter,ppo,safety_first_curriculum,True,456,0.12235655320175279,1.4628472785736255e-17,323.6970807422317,0.0,0.022052439659663137,0.0,0.5967276729504585,0.0,7.177324859123615,0.13316438993562799,0.022052439659663137,0.022052439659663137,0.5967276729504585,-0.5967276729504585
full,high_load,nominal,ppo,safety_first_curriculum,True,42,-1.21457309752697,2.340555645717801e-16,623.2919243099668,0.0,0.9951380447994443,0.0,0.2843140298955523,0.0,7.330965050883071,0.13318880354087978,0.9951380447994443,0.9951380447994443,0.2843140298955523,-0.2843140298955523
full,high_load,high_load,ppo,safety_first_curriculum,True,42,-1.244634806646871,0.0,791.8762302076732,1.198364490607514e-13,0.9944434797707936,1.1702778228589004e-16,0.32061653535536083,0.0,7.370592759346588,0.13320458482070524,0.9944434797707935,0.9944434797707935,0.3206165353553609,-0.3206165353553609
full,high_load,low_load,ppo,safety_first_curriculum,True,42,-0.33804134449568257,0.0,446.54170315606734,0.0,0.40788331307518666,0.0,0.47810871265153726,0.0,7.27847079260148,0.13317302082667265,0.40788331307518666,0.40788331307518666,0.4781087126515372,-0.4781087126515372
full,high_load,shock_load,ppo,safety_first_curriculum,True,42,-1.2148039854158765,0.0,624.1926225105268,1.198364490607514e-13,0.9951380447994443,0.0,0.2844944840296635,0.0,7.331262995498906,0.13318880354087978,0.9951380447994443,0.9951380447994443,0.2844944840296635,-0.2844944840296635
full,high_load,temperature_drop,ppo,safety_first_curriculum,True,42,-1.2138855990301318,0.0,623.3484248718041,0.0,0.9951380447994443,0.0,0.28432560801570533,0.0,7.33097317730792,0.13318880354087978,0.9951380447994443,0.9951380447994443,0.28432560801570533,-0.28432560801570533
full,high_load,cold_winter,ppo,safety_first_curriculum,True,42,0.06457792064361766,0.0,602.0827931295896,0.0,0.17676679979163049,0.0,0.6077614214944533,0.0,7.290205449396952,0.1331886679958951,0.17676679979163049,0.17676679979163049,0.6077614214944533,-0.6077614214944533
full,high_load,nominal,ppo,safety_first_curriculum,True,123,-1.214554356893857,2.340555645717801e-16,623.2435772517383,0.0,0.9951380447994443,0.0,0.28435944309389355,0.0,7.33093841903065,0.13316452184893565,0.9951380447994443,0.9951380447994443,0.2843594430938936,-0.2843594430938936
full,high_load,high_load,ppo,safety_first_curriculum,True,123,-1.2445974139108176,0.0,791.8146515506185,1.198364490607514e-13,0.9944434797707936,1.1702778228589004e-16,0.3206435795389403,0.0,7.3705622658700936,0.13317302082799926,0.9944434797707935,0.9944434797707935,0.3206435795389403,-0.3206435795389403
full,high_load,low_load,ppo,safety_first_curriculum,True,123,-0.33622435265499717,5.851389114294502e-17,446.50749408359127,5.99182245303757e-14,0.4066678242750478,0.0,0.4786656380238806,0.0,7.278449593637605,0.1331560224539144,0.4066678242750478,0.4066678242750478,0.47866563802388074,-0.47866563802388074
full,high_load,shock_load,ppo,safety_first_curriculum,True,123,-1.2147851669755112,0.0,624.1442879016979,0.0,0.9951380447994443,0.0,0.28453965134913306,0.0,7.331236394247388,0.13316452184893565,0.9951380447994443,0.9951380447994443,0.2845396513491331,-0.2845396513491331
full,high_load,temperature_drop,ppo,safety_first_curriculum,True,123,-1.2138669125596624,2.340555645717801e-16,623.3000751297734,0.0,0.9951380447994443,0.0,0.28437100373845076,0.0,7.330946540215953,0.13316452184893565,0.9951380447994443,0.9951380447994443,0.2843710037384508,-0.2843710037384508
full,high_load,cold_winter,ppo,safety_first_curriculum,True,123,0.06716355464629498,0.0,602.0324057681445,0.0,0.17503038722000347,0.0,0.6085076747278954,0.0,7.290175187432584,0.13316438993614096,0.17503038722000347,0.17503038722000347,0.6085076747278954,-0.6085076747278954
full,high_load,nominal,ppo,safety_first_curriculum,True,456,-1.2145566406377104,2.340555645717801e-16,623.2434343015757,0.0,0.9951380447994443,0.0,0.2843594071385406,0.0,7.330938472075327,0.1331645218495721,0.9951380447994443,0.9951380447994443,0.28435940713854063,-0.28435940713854063
full,high_load,high_load,ppo,safety_first_curriculum,True,456,-1.244600577922848,0.0,791.8141794917385,1.198364490607514e-13,0.9944434797707936,1.1702778228589004e-16,0.3206434928433688,0.0,7.370562066900992,0.13317302082864174,0.9944434797707935,0.9944434797707935,0.3206434928433688,-0.3206434928433688
full,high_load,low_load,ppo,safety_first_curriculum,True,456,-0.33648532260509045,0.0,446.50759004650536,0.0,0.40684146553221046,0.0,0.47859619544411364,0.0,7.278449965783712,0.1331560224545447,0.40684146553221046,0.40684146553221046,0.4785961954441136,-0.4785961954441136
full,high_load,shock_load,ppo,safety_first_curriculum,True,456,-1.214787456082314,2.340555645717801e-16,624.1441434401752,1.198364490607514e-13,0.9951380447994443,0.0,0.2845396146398354,0.0,7.331236445450531,0.1331645218495721,0.9951380447994443,0.9951380447994443,0.28453961463983535,-0.28453961463983535
full,high_load,temperature_drop,ppo,safety_first_curriculum,True,456,-1.2138691872384173,0.0,623.2999367773527,0.0,0.9951380447994443,0.0,0.2843709685856713,0.0,7.330946598550381,0.1331645218495721,0.9951380447994443,0.9951380447994443,0.2843709685856713,-0.2843709685856713
full,high_load,cold_winter,ppo,safety_first_curriculum,True,456,0.06716502302963814,1.4628472785736255e-17,602.0332343499251,0.0,0.17503038722000347,0.0,0.6085078471612599,0.0,7.290176459491858,0.13316438993677343,0.17503038722000347,0.17503038722000347,0.6085078471612599,-0.6085078471612599
full,low_load,nominal,ppo,safety_first_curriculum,True,42,-1.2145572149617703,0.0,623.2433956946257,1.198364490607514e-13,0.9951380447994443,0.0,0.28435939694671947,0.0,7.330938481193715,0.13316452184972277,0.9951380447994443,0.9951380447994443,0.2843593969467195,-0.2843593969467195
full,low_load,high_load,ppo,safety_first_curriculum,True,42,-1.2446013944152843,2.340555645717801e-16,791.8140558568306,1.198364490607514e-13,0.9944434797707936,1.1702778228589004e-16,0.3206434701484559,0.0,7.370562013492742,0.13317302082879393,0.9944434797707935,0.9944434797707935,0.32064347014845596,-0.32064347014845596
full,low_load,low_load,ppo,safety_first_curriculum,True,42,-0.32585356495190687,0.0,446.38095116718694,5.99182245303757e-14,0.39972217398853965,0.0,0.48128859050696543,0.0,7.278362964046463,0.13315602245469393,0.39972217398853965,0.39972217398853965,0.4812885905069655,-0.4812885905069655
full,low_load,shock_load,ppo,safety_first_curriculum,True,42,-1.2147880321134115,0.0,624.1441044674384,0.0,0.9951380447994443,0.0,0.2845396042626492,0.0,7.331236454182909,0.13316452184972277,0.9951380447994443,0.9951380447994443,0.2845396042626491,-0.2845396042626491
full,low_load,temperature_drop,ppo,safety_first_curriculum,True,42,-1.2138697592637997,0.0,623.2998993493526,1.198364490607514e-13,0.9951380447994443,0.0,0.2843709585968339,0.0,7.330946609014478,0.13316452184972277,0.9951380447994443,0.9951380447994443,0.2843709585968339,-0.2843709585968339
full,low_load,cold_winter,ppo,safety_first_curriculum,True,42,0.06716538353620052,0.0,602.0334395476214,1.198364490607514e-13,0.17503038722000347,0.0,0.6085078879979096,0.0,7.290176772046292,0.1331643899369232,0.17503038722000347,0.17503038722000347,0.6085078879979096,-0.6085078879979096
full,low_load,nominal,ppo,safety_first_curriculum,True,123,-1.2145443333939823,0.0,623.244205413456,0.0,0.9951380447994443,0.0,0.2843596004521579,0.0,7.3309381878675195,0.13316452184725863,0.9951380447994443,0.9951380447994443,0.2843596004521579,-0.2843596004521579
full,low_load,high_load,ppo,safety_first_curriculum,True,123,-1.2445842621271404,2.340555645717801e-16,791.816609549772,0.0,0.9944434797707936,1.1702778228589004e-16,0.3206439387386454,0.0,7.370563089411435,0.13317302082630605,0.9944434797707935,0.9944434797707935,0.3206439387386454,-0.3206439387386454
full,low_load,low_load,ppo,safety_first_curriculum,True,123,-0.3349197969186405,0.0,446.50706482577334,0.0,0.4057996179892342,5.851389114294502e-17,0.4790128564899865,0.0,7.278447930211608,0.1331560224522535,0.40579961798923425,0.40579961798923425,0.4790128564899865,-0.4790128564899865
full,low_load,shock_load,ppo,safety_first_curriculum,True,123,-1.2147751226854593,0.0,624.1449218591495,1.198364490607514e-13,0.9951380447994443,0.0,0.2845398118723731,0.0,7.331236171395784,0.13316452184725863,0.9951380447994443,0.9951380447994443,0.28453981187237315,-0.28453981187237315
full,low_load,temperature_drop,ppo,safety_first_curriculum,True,123,-1.2138569289544958,0.0,623.3006830673436,1.198364490607514e-13,0.9951380447994443,0.0,0.2843711575543755,0.0,7.330946285797677,0.13316452184725863,0.9951380447994443,0.9951380447994443,0.2843711575543755,-0.2843711575543755
full,low_load,cold_winter,ppo,safety_first_curriculum,True,123,0.06715707978809035,0.0,602.0287568333531,0.0,0.17503038722000347,0.0,0.6085069156462249,0.0,7.2901695864260345,0.13316438993447433,0.17503038722000347,0.17503038722000347,0.6085069156462249,-0.6085069156462249
full,low_load,nominal,ppo,safety_first_curriculum,True,456,-1.2145666028606392,0.0,623.28063833695,1.198364490607514e-13,0.9951380447994443,0.0,0.2843248195895378,0.0,7.330958713142993,0.13318306948255687,0.9951380447994443,0.9951380447994443,0.2843248195895378,-0.2843248195895378
full,low_load,high_load,ppo,safety_first_curriculum,True,456,-1.2446231037474518,0.0,791.862117998611,1.198364490607514e-13,0.9944434797707936,1.1702778228589004e-16,0.3206230402484892,0.0,7.370585738081265,0.13319713118562673,0.9944434797707935,0.9944434797707935,0.3206230402484892,-0.3206230402484892
full,low_load,low_load,ppo,safety_first_curriculum,True,456,-0.3372609704467832,5.851389114294502e-17,446.5335373925889,5.99182245303757e-14,0.4073623893036985,5.851389114294502e-17,0.4783337931811304,0.0,7.278465448690257,0.1331690066407043,0.40736238930369856,0.40736238930369856,0.47833379318113034,-0.47833379318113034
full,low_load,shock_load,ppo,safety_first_curriculum,True,456,-1.2147974668104717,0.0,624.1813421850914,1.198364490607514e-13,0.9951380447994443,0.0,0.28450521617913627,0.0,7.331256666652548,0.13318306948255687,0.9951380447994443,0.9951380447994443,0.28450521617913627,-0.28450521617913627
full,low_load,temperature_drop,ppo,safety_first_curriculum,True,456,-1.2138791254937398,2.340555645717801e-16,623.3371338227337,0.0,0.9951380447994443,0.0,0.28433639307616076,0.0,7.330966833544562,0.13318306948255687,0.9951380447994443,0.9951380447994443,0.2843363930761608,-0.2843363930761608
full,low_load,cold_winter,ppo,safety_first_curriculum,True,456,0.06535350367934575,1.4628472785736255e-17,602.0701456420196,1.198364490607514e-13,0.17624587602014238,0.0,0.6079818744894044,0.0,7.290197152304205,0.13318293479527782,0.17624587602014238,0.17624587602014238,0.6079818744894046,-0.6079818744894046
full,shock_load,nominal,ppo,safety_first_curriculum,True,42,0.15314660035184696,2.925694557147251e-17,374.22385656921637,0.0,0.05747525612085432,7.314236392868128e-18,0.5968046599552668,0.0,7.2527456203300344,0.1331645218513609,0.057475256120854315,0.057475256120854315,0.5968046599552668,-0.5968046599552668
full,shock_load,high_load,ppo,safety_first_curriculum,True,42,-1.03088855794712,2.340555645717801e-16,484.21019765103085,1.198364490607514e-13,0.8739364472998783,1.1702778228589004e-16,0.2996031900662506,0.0,7.290534969665218,0.13317302083044777,0.8739364472998784,0.8739364472998784,0.2996031900662506,-0.2996031900662506
full,shock_load,low_load,ppo,safety_first_curriculum,True,42,0.12819331616108526,0.0,258.4038113882317,5.99182245303757e-14,0.034033686403889554,7.314236392868128e-18,0.5661776196406765,0.0,7.206401117615817,0.13315602245631641,0.03403368640388956,0.03403368640388956,0.5661776196406765,-0.5661776196406765
full,shock_load,shock_load,ppo,safety_first_curriculum,True,42,0.15341893478986143,2.925694557147251e-17,374.8040840747652,5.99182245303757e-14,0.05747525612085432,7.314236392868128e-18,0.5969623736146417,0.0,7.2529998847432084,0.1331645218513609,0.057475256120854315,0.057475256120854315,0.5969623736146417,-0.5969623736146417
full,shock_load,temperature_drop,ppo,safety_first_curriculum,True,42,0.15309334785001272,0.0,374.1752094551146,5.99182245303757e-14,0.05747525612085432,7.314236392868128e-18,0.5967924599242969,0.0,7.252601500889132,0.1331645218513609,0.057475256120854315,0.057475256120854315,0.5967924599242969,-0.5967924599242969
full,shock_load,cold_winter,ppo,safety_first_curriculum,True,42,0.1361807380763917,0.0,346.3811409162758,0.0,0.022573363431151242,0.0,0.6021161965822036,0.0,7.1873614898369365,0.13316438993855123,0.022573363431151242,0.022573363431151242,0.6021161965822036,-0.6021161965822036
full,shock_load,nominal,ppo,safety_first_curriculum,True,123,-1.2145500767450819,0.0,623.2438448941732,1.198364490607514e-13,0.9951380447994443,0.0,0.28435951034861,0.0,7.330938319177231,0.1331645218494774,0.9951380447994443,0.9951380447994443,0.28435951034861007,-0.28435951034861007
full,shock_load,high_load,ppo,safety_first_curriculum,True,123,-1.2445914856495475,0.0,791.8155358790702,1.198364490607514e-13,0.9944434797707936,1.1702778228589004e-16,0.3206437419518172,0.0,7.370562638499843,0.1331730208285462,0.9944434797707935,0.9944434797707935,0.3206437419518172,-0.3206437419518172
full,shock_load,low_load,ppo,safety_first_curriculum,True,123,-0.33492108823691114,0.0,446.50731180059836,0.0,0.4057996179892342,5.851389114294502e-17,0.4790128934480837,0.0,7.27844888709397,0.13315602245445096,0.40579961798923425,0.40579961798923425,0.47901289344808373,-0.47901289344808373
