obs_mode,train_scenario,test_scenario,algo,reward_config,seed,reward_mean,reward_std,ch4_avg,ch4_std,violation_rate,violation_rate_std,overall_score,terminated_rate,ph_mean,vfa_max_mean,vfa_cvar95,vfa_worst_episode,score_worst,score_cvar95,curriculum
full,cold_winter,nominal,sac,safety_first_curriculum,456,-0.37373851678843406,0.0,1513.5259153543302,0.0,0.7228204237582494,0.0,0.5596879011918949,0.0,7.278624776156017,0.1835830916476144,0.7228204237582494,0.7228204237582494,0.559687901191895,-0.559687901191895,False
full,cold_winter,high_load,sac,safety_first_curriculum,456,-1.0809337875249923,2.340555645717801e-16,1784.9163571568988,0.0,0.9555401180965613,0.0,0.545416463619435,0.0,7.325197845031174,0.2468305975485475,0.9555401180965613,0.9555401180965613,0.545416463619435,-0.545416463619435,False
full,cold_winter,low_load,sac,safety_first_curriculum,456,0.37957921370325565,0.0,751.8076888422775,0.0,0.0,0.0,0.6227802154473917,0.0,7.2049361868591175,0.13341881173353692,0.0,0.0,0.6227802154473916,-0.6227802154473916,False
full,cold_winter,shock_load,sac,safety_first_curriculum,456,-0.4208413856881982,0.0,1529.5126411649364,0.0,0.7575547064953109,0.0,0.5498993703729111,0.0,7.2797808352136055,0.19032483282883375,0.7575547064953109,0.7575547064953109,0.5498993703729111,-0.5498993703729111,False
full,cold_winter,temperature_drop,sac,safety_first_curriculum,456,-0.37730066499772796,0.0,1511.9991085420302,0.0,0.724904480722473,0.0,0.5581257959622297,0.0,7.278829564987339,0.1835830916476144,0.724904480722473,0.724904480722473,0.5581257959622296,-0.5581257959622296,False
full,cold_winter,cold_winter,sac,safety_first_curriculum,456,0.4530537980298733,5.851389114294502e-17,975.8505323732627,0.0,0.0,0.0,0.6770887970472572,0.0,7.2328228930924094,0.17852244187296504,0.0,0.0,0.6770887970472572,-0.6770887970472572,False
full,nominal,nominal,ppo,safety_first,42,-1.227537500284979,2.340555645717801e-16,605.5846863038787,0.0,0.990274400833623,1.1702778228589004e-16,0.27191823237101564,0.0,7.307702695929409,0.13316452185000696,0.9902744008336228,0.9902744008336228,0.27191823237101564,-0.27191823237101564,True
full,nominal,high_load,ppo,safety_first,42,-1.1885995133701517,0.0,767.7195270046686,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086907945024201,0.0,7.330547302408246,0.13317302082908083,0.9888850295241404,0.9888850295241404,0.3086907945024201,-0.3086907945024201,True
full,nominal,low_load,ppo,safety_first,42,-0.5328575017725201,1.1702778228589004e-16,438.5996908507353,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.42707503808245556,0.0,7.2793846846296235,0.13315602245497543,0.4946161861757555,0.4946161861757555,0.4270750380824555,-0.4270750380824555,True
full,nominal,shock_load,ppo,safety_first,42,-1.2272055125010402,0.0,607.3554447721929,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2722672062799366,0.0,7.307958213965658,0.13316452185000696,0.9902744008336228,0.9902744008336228,0.2722672062799366,-0.2722672062799366,True
full,nominal,temperature_drop,ppo,safety_first,42,-1.227399544534601,2.340555645717801e-16,605.5962537995266,0.0,0.990274400833623,1.1702778228589004e-16,0.2719199316287434,0.0,7.307711153072998,0.13316452185000696,0.9902744008336228,0.9902744008336228,0.2719199316287434,-0.2719199316287434,True
full,nominal,cold_winter,ppo,safety_first,42,-0.23888333575914183,0.0,591.0385588244861,0.0,0.3501215699895797,0.0,0.5244634640018334,0.0,7.286077987731828,0.1331643899372057,0.3501215699895797,0.3501215699895797,0.5244634640018334,-0.5244634640018334,True
full,nominal,nominal,ppo,safety_first,123,0.014497112846085647,0.0,347.49696173407176,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546968497864491,0.0,7.261762936974591,0.1331645218503798,0.10072941993747829,0.10072941993747829,0.5546968497864491,-0.5546968497864491,True
full,nominal,high_load,ppo,safety_first,123,-0.533361077981824,0.0,438.6670253851673,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.42682896767548106,0.0,7.279409397968078,0.1331730208294572,0.49496352900312607,0.49496352900312607,0.42682896767548106,-0.42682896767548106,True
full,nominal,low_load,ppo,safety_first,123,0.02177723588717424,3.657118196434064e-18,255.9616183691193,0.0,0.06564779437304621,1.4628472785736255e-17,0.5276154895146483,0.0,7.242564783745389,0.13315602245534466,0.0656477943730462,0.0656477943730462,0.5276154895146483,-0.5276154895146483,True
full,nominal,shock_load,ppo,safety_first,123,0.014950207646234382,3.657118196434064e-18,348.4874494288805,0.0,0.10072941993747828,1.4628472785736255e-17,0.5550327409343861,0.0,7.261954362747448,0.1331645218503798,0.10072941993747829,0.10072941993747829,0.555032740934386,-0.555032740934386,True
full,nominal,temperature_drop,ppo,safety_first,123,0.014484614013174505,0.0,347.47085869391054,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546856811426337,0.0,7.261727035068164,0.1331645218503798,0.10072941993747829,0.10072941993747829,0.5546856811426336,-0.5546856811426336,True
full,nominal,cold_winter,ppo,safety_first,123,0.09194264342408144,0.0,331.67645579013697,0.0,0.04411253907606809,7.314236392868128e-18,0.5703812615846608,0.0,7.23054214471118,0.13316438993757612,0.04411253907606808,0.04411253907606808,0.5703812615846608,-0.5703812615846608,True
full,nominal,nominal,ppo,safety_first,456,0.014497111637250652,1.828559098217032e-18,347.49695735919266,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5546968492738923,0.0,7.261762925353433,0.13316452184947078,0.10072941993747829,0.10072941993747829,0.5546968492738924,-0.5546968492738924,True
full,nominal,high_load,ppo,safety_first,456,-0.5333610624354466,0.0,438.6670200373048,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.4268289670245765,0.0,7.2794093849567165,0.1331730208285395,0.49496352900312607,0.49496352900312607,0.42682896702457646,-0.42682896702457646,True
full,nominal,low_load,ppo,safety_first,456,0.02177723981110013,0.0,255.9616259670701,0.0,0.06564779437304621,1.4628472785736255e-17,0.527615495304893,0.0,7.2425647969464135,0.1331560224544444,0.0656477943730462,0.0656477943730462,0.527615495304893,-0.527615495304893,True
full,nominal,shock_load,ppo,safety_first,456,0.014950206423741086,1.828559098217032e-18,348.48744500428893,0.0,0.10072941993747828,1.4628472785736255e-17,0.5550327404316413,0.0,7.261954350983982,0.13316452184947078,0.10072941993747829,0.10072941993747829,0.5550327404316413,-0.5550327404316413,True
full,nominal,temperature_drop,ppo,safety_first,456,0.014484612787447882,3.657118196434064e-18,347.4708542847373,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.554685680617683,0.0,7.261727023399374,0.13316452184947078,0.10072941993747829,0.10072941993747829,0.554685680617683,-0.554685680617683,True
full,nominal,cold_winter,ppo,safety_first,456,0.09194263854671166,1.4628472785736255e-17,331.6764452747797,0.0,0.04411253907606809,7.314236392868128e-18,0.570381258370106,0.0,7.230542119117688,0.13316438993667282,0.04411253907606808,0.04411253907606808,0.570381258370106,-0.570381258370106,True
full,high_load,nominal,ppo,safety_first,42,-1.2275360911164876,0.0,605.5847796745855,0.0,0.990274400833623,1.1702778228589004e-16,0.27191826549435516,0.0,7.307702672695827,0.1331645218492143,0.9902744008336228,0.9902744008336228,0.27191826549435516,-0.27191826549435516,True
full,high_load,high_load,ppo,safety_first,42,-1.1885978354968914,0.0,767.719979414482,1.198364490607514e-13,0.9888850295241405,1.1702778228589004e-16,0.30869090361697227,0.0,7.330547556328904,0.13317302082828048,0.9888850295241404,0.9888850295241404,0.30869090361697227,-0.30869090361697227,True
full,high_load,low_load,ppo,safety_first,42,-0.5328572434489158,0.0,438.59955557932756,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.4270750035928864,0.0,7.279384385814427,0.13315602245419036,0.4946161861757555,0.4946161861757555,0.4270750035928864,-0.4270750035928864,True
full,high_load,shock_load,ppo,safety_first,42,-1.2272041002499878,0.0,607.3555425211123,0.0,0.990274400833623,1.1702778228589004e-16,0.27226724111808565,0.0,7.307958195080834,0.1331645218492143,0.9902744008336228,0.9902744008336228,0.27226724111808565,-0.27226724111808565,True
full,high_load,temperature_drop,ppo,safety_first,42,-1.2273981358355683,2.340555645717801e-16,605.5963436206987,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27191996399912544,0.0,7.307711126025893,0.1331645218492143,0.9902744008336228,0.9902744008336228,0.27191996399912544,-0.27191996399912544,True
full,high_load,cold_winter,ppo,safety_first,42,-0.23888357101010887,0.0,591.0376430279255,0.0,0.3501215699895797,0.0,0.5244632202314647,0.0,7.286076780710493,0.13316438993641783,0.3501215699895797,0.3501215699895797,0.5244632202314647,-0.5244632202314647,True
full,high_load,nominal,ppo,safety_first,123,-1.2275375882460149,0.0,605.5846802398771,0.0,0.990274400833623,1.1702778228589004e-16,0.2719182308934399,0.0,7.307702696143778,0.13316452184863992,0.9902744008336228,0.9902744008336228,0.2719182308934399,-0.2719182308934399,True
full,high_load,high_load,ppo,safety_first,123,-1.1885995961649554,0.0,767.7195041306729,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086907892302843,0.0,7.330547289031723,0.1331730208277006,0.9888850295241404,0.9888850295241404,0.30869078923028437,-0.30869078923028437,True
full,high_load,low_load,ppo,safety_first,123,-0.532857516122833,0.0,438.59970328549116,0.0,0.49461618617575553,5.851389114294502e-17,0.42707504219562387,0.0,7.279384709818883,0.13315602245362146,0.4946161861757555,0.4946161861757555,0.42707504219562387,-0.42707504219562387,True
full,high_load,shock_load,ppo,safety_first,123,-1.2272056003710754,0.0,607.3554384417491,0.0,0.990274400833623,1.1702778228589004e-16,0.2722672046901883,0.0,7.307958213882043,0.13316452184863992,0.9902744008336228,0.9902744008336228,0.2722672046901883,-0.2722672046901883,True
full,high_load,temperature_drop,ppo,safety_first,123,-1.2273996324715555,2.340555645717801e-16,605.5962479786479,0.0,0.990274400833623,1.1702778228589004e-16,0.2719199302044652,0.0,7.3077111535585875,0.13316452184863992,0.9902744008336228,0.9902744008336228,0.27191993020446525,-0.27191993020446525,True
full,high_load,cold_winter,ppo,safety_first,123,-0.23888331423364936,2.925694557147251e-17,591.0386209121825,0.0,0.3501215699895797,0.0,0.5244634820229827,0.0,7.286078067463355,0.13316438993584703,0.3501215699895797,0.3501215699895797,0.5244634820229828,-0.5244634820229828,True
full,high_load,nominal,ppo,safety_first,456,-1.227535891994933,2.340555645717801e-16,605.5847928826773,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719182701442497,0.0,7.307702669482704,0.13316452185009853,0.9902744008336228,0.9902744008336228,0.27191827014424974,-0.27191827014424974,True
full,high_load,high_load,ppo,safety_first,456,-1.188597598905982,0.0,767.7200432653583,1.198364490607514e-13,0.9888850295241405,1.1702778228589004e-16,0.3086909189972452,0.0,7.330547592217047,0.13317302082917326,0.9888850295241404,0.9888850295241404,0.3086909189972452,-0.3086909189972452,True
full,high_load,low_load,ppo,safety_first,456,-0.5328572068570646,0.0,438.59953634821676,0.0,0.49461618617575553,5.851389114294502e-17,0.4270749986696555,0.0,7.279384343396001,0.13315602245506614,0.4946161861757555,0.4946161861757555,0.4270749986696555,-0.4270749986696555,True
full,high_load,shock_load,ppo,safety_first,456,-1.2272039007009639,0.0,607.3555563514993,0.0,0.990274400833623,1.1702778228589004e-16,0.27226724601218016,0.0,7.307958192483452,0.13316452185009853,0.9902744008336228,0.9902744008336228,0.27226724601218016,-0.27226724601218016,True
full,high_load,temperature_drop,ppo,safety_first,456,-1.2273979367783796,0.0,605.5963563296366,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27191996854407774,0.0,7.307711122272437,0.13316452185009853,0.9902744008336228,0.9902744008336228,0.27191996854407774,-0.27191996854407774,True
full,high_load,cold_winter,ppo,safety_first,456,-0.23888360455424357,2.925694557147251e-17,591.0375134301146,1.198364490607514e-13,0.3501215699895797,0.0,0.5244631856810178,0.0,7.286076609985327,0.1331643899372966,0.3501215699895797,0.3501215699895797,0.5244631856810177,-0.5244631856810177,True
full,low_load,nominal,ppo,safety_first,42,-1.2275357364608757,0.0,605.5848029098601,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719182738033371,0.0,7.307702666144491,0.1331645218476421,0.9902744008336228,0.9902744008336228,0.2719182738033371,-0.2719182738033371,True
full,low_load,high_load,ppo,safety_first,42,-1.1885973711735467,0.0,767.7201033232468,0.0,0.9888850295241405,1.1702778228589004e-16,0.30869093378820145,0.0,7.330547624728841,0.13317302082669324,0.9888850295241404,0.9888850295241404,0.30869093378820145,-0.30869093378820145,True
full,low_load,low_load,ppo,safety_first,42,-0.5328571825874044,0.0,438.59951877538805,0.0,0.49461618617575553,5.851389114294502e-17,0.42707499302040974,0.0,7.279384306516607,0.1331560224526333,0.4946161861757555,0.4946161861757555,0.42707499302040974,-0.42707499302040974,True
full,low_load,shock_load,ppo,safety_first,42,-1.2272037441570072,0.0,607.3555668911141,0.0,0.990274400833623,1.1702778228589004e-16,0.27226724988316653,0.0,7.307958189610559,0.1331645218476421,0.9902744008336228,0.9902744008336228,0.2722672498831666,-0.2722672498831666,True
full,low_load,temperature_drop,ppo,safety_first,42,-1.2273977812994712,0.0,605.5963659687579,0.0,0.990274400833623,1.1702778228589004e-16,0.27191997211849006,0.0,7.30771111852353,0.1331645218476421,0.9902744008336228,0.9902744008336228,0.27191997211849006,-0.27191997211849006,True
full,low_load,cold_winter,ppo,safety_first,42,-0.23888362786759137,5.851389114294502e-17,591.0374150803583,0.0,0.3501215699895797,0.0,0.524463159374984,0.0,7.286076478716947,0.1331643899348554,0.3501215699895797,0.3501215699895797,0.524463159374984,-0.524463159374984,True
full,low_load,nominal,ppo,safety_first,123,0.014497096767734242,1.828559098217032e-18,347.4969204557988,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546968348837045,0.0,7.26176284721416,0.13316452184791622,0.10072941993747829,0.10072941993747829,0.5546968348837046,-0.5546968348837046,True
full,low_load,high_load,ppo,safety_first,123,-0.5333610180661225,1.1702778228589004e-16,438.6669957106345,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.4268289605539516,0.0,7.279409331218676,0.13317302082696997,0.49496352900312607,0.49496352900312607,0.4268289605539516,-0.4268289605539516,True
full,low_load,low_load,ppo,safety_first,123,0.02177721749458218,3.657118196434064e-18,255.9615768084413,2.995911226518785e-14,0.06564779437304621,1.4628472785736255e-17,0.5276154659555555,0.0,7.24256468489681,0.13315602245290475,0.0656477943730462,0.0656477943730462,0.5276154659555554,-0.5276154659555554,True
full,low_load,shock_load,ppo,safety_first,123,0.014950191704323917,1.828559098217032e-18,348.48740834721946,0.0,0.10072941993747828,1.4628472785736255e-17,0.5550327262161032,0.0,7.2619542733029885,0.13316452184791622,0.10072941993747829,0.10072941993747829,0.5550327262161032,-0.5550327262161032,True
full,low_load,temperature_drop,ppo,safety_first,123,0.014484597709383092,1.828559098217032e-18,347.47081695692435,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546856660533378,0.0,7.261726944571717,0.13316452184791622,0.10072941993747829,0.10072941993747829,0.5546856660533378,-0.5546856660533378,True
full,low_load,cold_winter,ppo,safety_first,123,0.09194257494857437,0.0,331.67631355135194,0.0,0.04411253907606809,7.314236392868128e-18,0.5703811939154502,0.0,7.230541871089041,0.13316438993512783,0.04411253907606808,0.04411253907606808,0.5703811939154502,-0.5703811939154502,True
full,low_load,nominal,ppo,safety_first,456,-1.2275365479113258,0.0,605.584749516651,0.0,0.990274400833623,1.1702778228589004e-16,0.27191825468923947,0.0,7.307702680577345,0.13316452184966643,0.9902744008336228,0.9902744008336228,0.27191825468923947,-0.27191825468923947,True
full,low_load,high_load,ppo,safety_first,456,-1.1885984004546586,0.0,767.7198276860603,1.198364490607514e-13,0.9888850295241405,1.1702778228589004e-16,0.3086908668823236,0.0,7.330547471671063,0.133173020828737,0.9888850295241404,0.9888850295241404,0.3086908668823236,-0.3086908668823236,True
full,low_load,low_load,ppo,safety_first,456,-0.5328573272615553,0.0,438.59959903071365,0.0,0.49461618617575553,5.851389114294502e-17,0.4270750145297743,0.0,7.279384482002551,0.13315602245463823,0.4946161861757555,0.4946161861757555,0.42707501452977437,-0.42707501452977437,True
full,low_load,shock_load,ppo,safety_first,456,-1.227204558242521,0.0,607.3555109383421,0.0,0.990274400833623,1.1702778228589004e-16,0.2722672297517591,0.0,7.307958201558293,0.13316452184966643,0.9902744008336228,0.9902744008336228,0.2722672297517591,-0.2722672297517591,True
full,low_load,temperature_drop,ppo,safety_first,456,-1.227398592475914,2.340555645717801e-16,605.5963146126362,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27191995343898256,0.0,7.307711135137746,0.13316452184966643,0.9902744008336228,0.9902744008336228,0.27191995343898256,-0.27191995343898256,True
full,low_load,cold_winter,ppo,safety_first,456,-0.23888349610289333,2.925694557147251e-17,591.0379385376299,0.0,0.3501215699895797,0.0,0.5244632988016555,0.0,7.286077170949025,0.13316438993686724,0.3501215699895797,0.3501215699895797,0.5244632988016555,-0.5244632988016555,True
full,shock_load,nominal,ppo,safety_first,42,0.014497006584969599,1.828559098217032e-18,347.4966979228067,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5546967506127506,0.0,7.261762370413405,0.1331645218486144,0.10072941993747829,0.10072941993747829,0.5546967506127506,-0.5546967506127506,True
full,shock_load,high_load,ppo,safety_first,42,-0.533360725516687,0.0,438.6668404614246,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.4268289203688827,0.0,7.279408989951432,0.13317302082767485,0.49496352900312607,0.49496352900312607,0.42682892036888265,-0.42682892036888265,True
full,shock_load,low_load,ppo,safety_first,42,0.02177711267477587,0.0,255.9613450613514,2.995911226518785e-14,0.06564779437304621,1.4628472785736255e-17,0.5276153283378056,0.0,7.2425641431379715,0.1331560224535962,0.0656477943730462,0.0656477943730462,0.5276153283378056,-0.5276153283378056,True
full,shock_load,shock_load,ppo,safety_first,42,0.014950102269020873,0.0,348.4871869101381,0.0,0.10072941993747828,1.4628472785736255e-17,0.5550326429373362,0.0,7.261953798261234,0.1331645218486144,0.10072941993747829,0.10072941993747829,0.5550326429373363,-0.5550326429373363,True
full,shock_load,temperature_drop,ppo,safety_first,42,0.0144845063023547,0.0,347.4705919330368,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546855807682451,0.0,7.261726463762598,0.1331645218486144,0.10072941993747829,0.10072941993747829,0.5546855807682451,-0.5546855807682451,True
full,shock_load,cold_winter,ppo,safety_first,42,0.09194220224225777,0.0,331.67554258957983,0.0,0.04411253907606809,7.314236392868128e-18,0.5703808218768731,0.0,7.230540400158796,0.13316438993582166,0.04411253907606808,0.04411253907606808,0.5703808218768731,-0.5703808218768731,True
full,shock_load,nominal,ppo,safety_first,123,-1.2275365097411393,0.0,605.5847514717013,0.0,0.990274400833623,1.1702778228589004e-16,0.271918256542655,0.0,7.307702677449714,0.13316452185015606,0.9902744008336228,0.9902744008336228,0.271918256542655,-0.271918256542655,True
full,shock_load,high_load,ppo,safety_first,123,-1.1885983074238353,2.340555645717801e-16,767.7198509308535,1.198364490607514e-13,0.9888850295241405,1.1702778228589004e-16,0.3086908730960528,0.0,7.330547482837323,0.13317302082923138,0.9888850295241404,0.9888850295241404,0.30869087309605286,-0.30869087309605286,True
full,shock_load,low_load,ppo,safety_first,123,-0.5328573279430115,1.1702778228589004e-16,438.5996067546136,0.0,0.49461618617575553,5.851389114294502e-17,0.4270750178313216,0.0,7.2793844945568384,0.1331560224551231,0.4946161861757555,0.4946161861757555,0.4270750178313216,-0.4270750178313216,True
full,shock_load,shock_load,ppo,safety_first,123,-1.2272045192625074,0.0,607.3555130400089,0.0,0.990274400833623,1.1702778228589004e-16,0.27226723165538563,0.0,7.307958198495813,0.13316452185015606,0.9902744008336228,0.9902744008336228,0.2722672316553856,-0.2722672316553856,True
full,shock_load,temperature_drop,ppo,safety_first,123,-1.2273985543228254,2.340555645717801e-16,605.5963165207157,0.0,0.990274400833623,1.1702778228589004e-16,0.27191995528586616,0.0,7.3077111319699055,0.13316452185015606,0.9902744008336228,0.9902744008336228,0.2719199552858662,-0.2719199552858662,True
full,shock_load,cold_winter,ppo,safety_first,123,-0.23888348947583288,2.925694557147251e-17,591.0379232543931,1.198364490607514e-13,0.3501215699895797,0.0,0.5244632970601766,0.0,7.286077146452835,0.1331643899373538,0.3501215699895797,0.3501215699895797,0.5244632970601766,-0.5244632970601766,True
full,shock_load,nominal,ppo,safety_first,456,0.014497026449141992,0.0,347.4967471222079,0.0,0.10072941993747828,1.4628472785736255e-17,0.554696769545275,0.0,7.261762475117801,0.13316452184896366,0.10072941993747829,0.10072941993747829,0.5546967695452749,-0.5546967695452749,True
full,shock_load,high_load,ppo,safety_first,456,-0.5333607854822764,0.0,438.6668733468826,0.0,0.4949635290031261,5.851389114294502e-17,0.4268289290693355,0.0,7.279409062166566,0.13317302082802748,0.49496352900312607,0.49496352900312607,0.42682892906933545,-0.42682892906933545,True
full,shock_load,low_load,ppo,safety_first,456,0.021777138929031485,3.657118196434064e-18,255.96140308613076,0.0,0.06564779437304621,1.4628472785736255e-17,0.5276153625381629,0.0,7.242564276917716,0.13315602245394215,0.0656477943730462,0.0656477943730462,0.5276153625381629,-0.5276153625381629,True
full,shock_load,shock_load,ppo,safety_first,456,0.014950121944488559,0.0,348.4872358105748,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5550326616405034,0.0,7.261953902433236,0.13316452184896366,0.10072941993747829,0.10072941993747829,0.5550326616405035,-0.5550326616405035,True
full,shock_load,temperature_drop,ppo,safety_first,456,0.014484526440348209,1.828559098217032e-18,347.47064168987146,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.554685599928703,0.0,7.261726569371083,0.13316452184896366,0.10072941993747829,0.10072941993747829,0.5546855999287029,-0.5546855999287029,True
full,shock_load,cold_winter,ppo,safety_first,456,0.09194228569358484,1.4628472785736255e-17,331.6757153668618,0.0,0.04411253907606809,7.314236392868128e-18,0.5703809058905481,0.0,7.230540727500786,0.1331643899361688,0.04411253907606808,0.04411253907606808,0.570380905890548,-0.570380905890548,True
full,temperature_drop,nominal,ppo,safety_first,42,0.014497123743360162,3.657118196434064e-18,347.4969891438585,0.0,0.10072941993747828,1.4628472785736255e-17,0.554696859508286,0.0,7.261762996815807,0.13316452184983207,0.10072941993747829,0.10072941993747829,0.554696859508286,-0.554696859508286,True
full,temperature_drop,high_load,ppo,safety_first,42,-0.53336111963195,0.0,438.6670457952484,0.0,0.4949635290031261,5.851389114294502e-17,0.42682897257622276,0.0,7.279409443463498,0.1331730208289042,0.49496352900312607,0.49496352900312607,0.42682897257622276,-0.42682897257622276,True
full,temperature_drop,low_load,ppo,safety_first,42,0.021777245253087857,0.0,255.96163956229753,2.995911226518785e-14,0.06564779437304621,1.4628472785736255e-17,0.5276155017804459,0.0,7.24256483650259,0.13315602245480224,0.0656477943730462,0.0656477943730462,0.527615501780446,-0.527615501780446,True
full,temperature_drop,shock_load,ppo,safety_first,42,0.014950218467690391,3.657118196434064e-18,348.48747674588355,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5550327505390085,0.0,7.261954422486292,0.13316452184983207,0.10072941993747829,0.10072941993747829,0.5550327505390085,-0.5550327505390085,True
full,temperature_drop,temperature_drop,ppo,safety_first,42,0.014484625055677944,0.0,347.47088639902597,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5546856909835016,0.0,7.261727095381987,0.13316452184983207,0.10072941993747829,0.10072941993747829,0.5546856909835016,-0.5546856909835016,True
full,temperature_drop,cold_winter,ppo,safety_first,42,0.0919426883176154,1.4628472785736255e-17,331.67654875215925,0.0,0.04411253907606809,7.314236392868128e-18,0.5703813052558575,0.0,7.2305423244811795,0.13316438993703184,0.04411253907606808,0.04411253907606808,0.5703813052558575,-0.5703813052558575,True
full,temperature_drop,nominal,ppo,safety_first,123,-0.5672722377454712,0.0,449.4114285609941,0.0,0.5206668982285516,0.0,0.4198022842739578,0.0,7.2813912003809325,0.13316452184833774,0.5206668982285516,0.5206668982285516,0.4198022842739578,-0.4198022842739578,True
full,temperature_drop,high_load,ppo,safety_first,123,-1.236491834037819,0.0,569.6192831425731,0.0,0.990274400833623,1.1702778228589004e-16,0.26330895031251844,0.0,7.302039621665718,0.1331730208273955,0.9902744008336228,0.9902744008336228,0.26330895031251844,-0.26330895031251844,True
full,temperature_drop,low_load,ppo,safety_first,123,0.03112232596198485,0.0,328.43648367414755,5.99182245303757e-14,0.08336227856894754,1.4628472785736255e-17,0.5550114485108704,0.0,7.257954589699909,0.13315602245332217,0.08336227856894755,0.08336227856894755,0.5550114485108704,-0.5550114485108704,True
full,temperature_drop,shock_load,ppo,safety_first,123,-0.5797877858864634,1.1702778228589004e-16,450.71960614134787,0.0,0.5293504689128169,0.0,0.41665661810481647,0.0,7.281620144205169,0.13316452184833774,0.5293504689128169,0.5293504689128169,0.41665661810481647,-0.41665661810481647,True
full,temperature_drop,temperature_drop,ppo,safety_first,123,-0.5641458019330479,0.0,449.39426243325295,0.0,0.5185828412643279,0.0,0.4206301640612404,0.0,7.281369782625421,0.13316452184833774,0.5185828412643279,0.5185828412643279,0.42063016406124043,-0.42063016406124043,True
full,temperature_drop,cold_winter,ppo,safety_first,123,0.13675919878162418,2.925694557147251e-17,432.4731916197434,0.0,0.04758596734977423,0.0,0.6035494827488354,0.0,7.252452001827043,0.13316438993554675,0.04758596734977423,0.04758596734977423,0.6035494827488352,-0.6035494827488352,True
full,temperature_drop,nominal,ppo,safety_first,456,0.01449697256841537,0.0,347.4966115715006,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546967200117872,0.0,7.261762181682218,0.13316452184755184,0.10072941993747829,0.10072941993747829,0.5546967200117872,-0.5546967200117872,True
full,temperature_drop,high_load,ppo,safety_first,456,-0.5333605956823714,1.1702778228589004e-16,438.66677576707013,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.4268289046988145,0.0,7.279408845734214,0.13317302082660207,0.49496352900312607,0.49496352900312607,0.4268289046988145,-0.4268289046988145,True
full,temperature_drop,low_load,ppo,safety_first,456,0.021777079882924412,0.0,255.96127069743912,2.995911226518785e-14,0.06564779437304621,1.4628472785736255e-17,0.5276152868441087,0.0,7.2425639613816255,0.13315602245254393,0.0656477943730462,0.0656477943730462,0.5276152868441089,-0.5276152868441089,True
full,temperature_drop,shock_load,ppo,safety_first,456,0.014950068501458363,1.828559098217032e-18,348.4871008779122,0.0,0.10072941993747828,1.4628472785736255e-17,0.555032612706982,0.0,7.261953609948492,0.13316452184755184,0.10072941993747829,0.10072941993747829,0.5550326127069821,-0.5550326127069821,True
full,temperature_drop,temperature_drop,ppo,safety_first,456,0.01448447182202953,0.0,347.47050463795665,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5546855497858214,0.0,7.261726273527853,0.13316452184755184,0.10072941993747829,0.10072941993747829,0.5546855497858214,-0.5546855497858214,True
full,temperature_drop,cold_winter,ppo,safety_first,456,0.09194206105366101,1.4628472785736255e-17,331.6752498082916,0.0,0.04411253907606809,7.314236392868128e-18,0.5703806842143745,0.0,7.230539833715558,0.1331643899347657,0.04411253907606808,0.04411253907606808,0.5703806842143746,-0.5703806842143746,True
full,cold_winter,nominal,ppo,safety_first,42,-1.2275364845079848,0.0,605.5847534100794,0.0,0.990274400833623,1.1702778228589004e-16,0.2719182566649859,0.0,7.307702678221676,0.13316452184868194,0.9902744008336228,0.9902744008336228,0.2719182566649859,-0.2719182566649859,True
full,cold_winter,high_load,ppo,safety_first,42,-1.1885982916669173,0.0,767.719855892701,0.0,0.9888850295241405,1.1702778228589004e-16,0.30869087403869705,0.0,7.330547486414062,0.13317302082774307,0.9888850295241404,0.9888850295241404,0.3086908740386971,-0.3086908740386971,True
