day,VFA,pH,q_ch4,T_L,T_a,F_K,controller,terminated,survival_days
3.65625,0.19533321123553907,7.252227729273457,1977.8185696950468,33.218374228571065,34.887642227863694,0.9457953047796588,PID,True,22.6875
3.6666666666666665,0.19711707079102603,7.251397038245364,1991.081200417197,33.21382637627522,34.887061930952825,0.9455444834694752,PID,True,22.6875
3.677083333333333,0.19884445996781552,7.250562161386415,2004.026104331696,33.20933653143078,34.88648026673758,0.9452968988285932,PID,True,22.6875
3.6875,0.2005110663924996,7.249727550672058,2016.5959692308018,33.20490311324306,34.885897255560224,0.9450524729203709,PID,True,22.6875
3.6979166666666665,0.20211567130459293,7.248897370809424,2028.7445317470529,33.200524359713995,34.88531291717436,0.944811115100732,PID,True,22.6875
3.708333333333333,0.20366022045614915,7.248075495059317,2040.4363714572726,33.19619838322262,34.884727270692395,0.9445727254879116,PID,True,22.6875
3.71875,0.2051510580913411,7.247265064026391,2051.659047637361,33.19192326944341,34.88414033455837,0.9443372012459799,PID,True,22.6875
3.7291666666666665,0.20659881540833655,7.246468321536391,2062.423980684379,33.187697183210844,34.883552126557845,0.944104443385174,PID,True,22.6875
3.739583333333333,0.2080161560473381,7.245686882200506,2072.757088604776,33.18351841569074,34.882962663853846,0.9438743598700953,PID,True,22.6875
3.75,0.20941472842702757,7.244922289074445,2082.682477393779,33.17938535489992,34.8823719630272,0.94364686383046,PID,True,22.6875
3.7604166666666665,0.2108033757179443,7.244176403319522,2092.2155325799163,33.17529642954668,34.88178004010098,0.9434218700298086,PID,True,22.6875
3.770833333333333,0.21218749247100652,7.243451528781817,2101.359284891382,33.17125006584092,34.881186910547456,0.9431992921298703,PID,True,22.6875
3.78125,0.21356897010758952,7.242750393347995,2110.1076631983883,33.167244660839174,34.88059258928297,0.9429790409929206,PID,True,22.6875
3.7916666666666665,0.21494596121559184,7.24207608451279,2118.4515178890815,33.16327855604834,34.87999709065343,0.9427610229826591,PID,True,22.6875
3.802083333333333,0.21631273802767814,7.241431847579692,2126.3669283113254,33.15935000146453,34.8794004284091,0.9425451376276133,PID,True,22.6875
3.8125,0.2176605236374209,7.2408208240377325,2133.8289810237543,33.15545713615603,34.878802615669315,0.9423312763363855,PID,True,22.6875
3.8229166666666665,0.21897881029660426,7.240245729690199,2140.8152298916416,33.151597997285705,34.8782036648858,0.9421193229515437,PID,True,22.6875
3.833333333333333,0.22025635186669323,7.239708762659998,2147.3105142713857,33.14777053915469,34.877603587810086,0.9419091549630063,PID,True,22.6875
3.84375,0.22148165327545666,7.239211644749103,2153.2998736595405,33.14397264335622,34.877002395466945,0.9417006441532492,PID,True,22.6875
3.8541666666666665,0.2226435628773038,7.238755650171881,2158.776253469374,33.14020212548729,34.87640009813032,0.9414936570235786,PID,True,22.6875
3.864583333333333,0.22373254401922085,7.23834144145193,2163.736624122959,33.13645676170802,34.875796705305106,0.9412880565235543,PID,True,22.6875
3.875,0.22474224786242086,7.237968897341263,2168.2016871389615,33.1327343530009,34.87519222572416,0.9410837062679447,PID,True,22.6875
3.8854166666666665,0.2256700655983069,7.23763683757165,2172.162384736167,33.129032796916135,34.87458666736984,0.9408804752821122,PID,True,22.6875
3.895833333333333,0.226516704308654,7.237343542437215,2175.686456458327,33.1253501348379,34.87398003751571,0.9406782411771855,PID,True,22.6875
3.90625,0.22728555837828018,7.23708645911732,2178.806037970474,33.12168457670185,34.873372342781465,0.9404768918644397,PID,True,22.6875
3.9166666666666665,0.22798190887426492,7.236862657313606,2181.569396437428,33.1180345194208,34.87276358919479,0.9402763268659978,PID,True,22.6875
3.927083333333333,0.22861180985443041,7.2366691000428975,2184.0250438216444,33.11439854361282,34.872153782256476,0.9400764571994412,PID,True,22.6875
3.9375,0.2291811787173096,7.236502819420764,2186.2129997791367,33.11077539891494,34.87154292700188,0.9398772045025544,PID,True,22.6875
3.9479166666666665,0.22969451687972187,7.236361157266051,2188.1682158864273,33.10716397203953,34.87093102805454,0.9396784990035861,PID,True,22.6875
3.958333333333333,0.2301536391056197,7.236241991312045,2189.907756554911,33.10356321193444,34.87031808966145,0.9394802746240145,PID,True,22.6875
3.96875,0.23055764041299087,7.236143935844437,2191.4339791281104,33.099972046157575,34.8697041157003,0.9392824634536576,PID,True,22.6875
3.9791666666666665,0.2309039922208392,7.236066200447785,2192.7265701481833,33.096389312188194,34.86908910965974,0.9390849911724872,PID,True,22.6875
3.989583333333333,0.23119089353657818,7.236008319128971,2193.768808663961,33.0928137510291,34.868473074607266,0.9388877765868815,PID,True,22.6875
4.0,0.23141962883068867,7.235969643622619,2194.553606786848,33.08924407775754,34.86785601316666,0.9386907363003956,PID,True,22.6875
4.010416666666666,0.23159444002190602,7.235949153832694,2195.0833897481293,33.0856790646198,34.86723792752434,0.9384937902623273,PID,True,22.6875
4.020833333333333,0.23172155411382417,7.2359454992114385,2195.373253961592,33.082117590127325,34.86661881945736,0.9382968650853785,PID,True,22.6875
4.03125,0.23180806210622,7.2359570964289555,2195.447186580355,33.078558666600486,34.86599869037576,0.9380998959444121,PID,True,22.6875
4.041666666666666,0.23186081339552939,7.235982312366545,2195.3317350744096,33.075001438295885,34.86537754136924,0.9379028265142112,PID,True,22.6875
4.052083333333333,0.23188588846668834,7.236019618264997,2195.052702258953,33.07144516353492,34.864755373249864,0.937705607829597,PID,True,22.6875
4.0625,0.23188856344582265,7.2360676440274965,2194.6322891589166,33.06788919621698,34.86413218658845,0.9375081970937094,PID,True,22.6875
4.072916666666666,0.23187382239873888,7.236125134233075,2194.090454389548,33.06433297827522,34.863507981746864,0.9373105572136747,PID,True,22.6875
4.083333333333333,0.23184689986349166,7.236190861803723,2193.4491651908297,33.06077604991833,34.862882758910075,0.9371126575331334,PID,True,22.6875
4.09375,0.23181300733462074,7.236263659169952,2192.729924046336,33.0572180502748,34.86225651812032,0.9369144739210234,PID,True,22.6875
